pid,label,publication,location,full_date,month_day,volume-notes,year,full,thumb,index_terms,toc,manifest_all,manifest_indiv
obj608,A Deserved Honor.,American Hebrew,New York," June 7, 1887",7-Jun,,1887,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6968584--a88905e155953925a70bde52809556c88bbe69bdc64b323833215add63e9bc7a.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6968584--a88905e155953925a70bde52809556c88bbe69bdc64b323833215add63e9bc7a.jpeg/full/!200,200/0/default.jpg","Brewster, Benjamin Harris|Jewish Exponent (Philadelphia)|Passover",622,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6968584--a88905e155953925a70bde52809556c88bbe69bdc64b323833215add63e9bc7a.jpeg
obj609,The learned Hebrew scholar [...].,Public Ledger and Daily Transcript,Philadelphia," June 10, 1887",10-Jun,,1887,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6968584--a88905e155953925a70bde52809556c88bbe69bdc64b323833215add63e9bc7a.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6968584--a88905e155953925a70bde52809556c88bbe69bdc64b323833215add63e9bc7a.jpeg/full/!200,200/0/default.jpg","Moses Montefiore, New York|Guedalia, Moses|Jewish Exponent (Philadelphia)|Marcus, Alfred A.|Mendes, H. Pereira|Montefiore, Moses|Osorio, Isidore|Piza, D. M.",623,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6968584--a88905e155953925a70bde52809556c88bbe69bdc64b323833215add63e9bc7a.jpeg
obj610,Honorary degree of Doctor of Laws [...].,Public Ledger,Philadelphia," June 9, 1887",9-Jun,,1887,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6968584--a88905e155953925a70bde52809556c88bbe69bdc64b323833215add63e9bc7a.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6968584--a88905e155953925a70bde52809556c88bbe69bdc64b323833215add63e9bc7a.jpeg/full/!200,200/0/default.jpg","Jewish Exponent (Philadelphia)|Kaas, Catherine",624,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6968584--a88905e155953925a70bde52809556c88bbe69bdc64b323833215add63e9bc7a.jpeg
obj611,The University of Pennsylvania [...].,American Israelite,Philadelphia," June 17, 1889",17-Jun,,1889,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6968584--a88905e155953925a70bde52809556c88bbe69bdc64b323833215add63e9bc7a.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6968584--a88905e155953925a70bde52809556c88bbe69bdc64b323833215add63e9bc7a.jpeg/full/!200,200/0/default.jpg",Jewish Exponent (Philadelphia)|Shavuot,625,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6968584--a88905e155953925a70bde52809556c88bbe69bdc64b323833215add63e9bc7a.jpeg
obj612,"Dr. Morais, of Philadelphia [...].",New York Herald,New York," June 19, 1889",19-Jun,,1889,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6968584--a88905e155953925a70bde52809556c88bbe69bdc64b323833215add63e9bc7a.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6968584--a88905e155953925a70bde52809556c88bbe69bdc64b323833215add63e9bc7a.jpeg/full/!200,200/0/default.jpg",Jewish Exponent (Philadelphia),626,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6968584--a88905e155953925a70bde52809556c88bbe69bdc64b323833215add63e9bc7a.jpeg
obj613,United States - The University of Pennsylvania has conferred [...].,The Jewish Chronicle,London," July 12, 1889",12-Jul,,1889,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6968584--a88905e155953925a70bde52809556c88bbe69bdc64b323833215add63e9bc7a.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6968584--a88905e155953925a70bde52809556c88bbe69bdc64b323833215add63e9bc7a.jpeg/full/!200,200/0/default.jpg","Heilprin, Heilprin|Hirsch, Moses de|Jewish Exponent (Philadelphia)|Kossuth, Louis|Mazzini, Joseph|Seward, Mr.|Sherman, General William T.|Veneziani, Emanuel",627,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6968584--a88905e155953925a70bde52809556c88bbe69bdc64b323833215add63e9bc7a.jpeg
obj614,Our hearty congratulations [...].,The Hebrew Journal,New York," June 24, 1889",24-Jun,,1889,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6968584--a88905e155953925a70bde52809556c88bbe69bdc64b323833215add63e9bc7a.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6968584--a88905e155953925a70bde52809556c88bbe69bdc64b323833215add63e9bc7a.jpeg/full/!200,200/0/default.jpg",Jewish Exponent (Philadelphia),628,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6968584--a88905e155953925a70bde52809556c88bbe69bdc64b323833215add63e9bc7a.jpeg
obj615,An Honor Well Bestowed.,The Jewish Exponent,Philadelphia," June 7, 1887",7-Jun,,1887,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6842889--2014daa8a899c122d4137865d7305dd03c0976bb249eb84490a270e9dde57bb8.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6842889--2014daa8a899c122d4137865d7305dd03c0976bb249eb84490a270e9dde57bb8.jpeg/full/!200,200/0/default.jpg","Bergh, Henry|Jewish Exponent (Philadelphia)",629,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6842889--2014daa8a899c122d4137865d7305dd03c0976bb249eb84490a270e9dde57bb8.jpeg
obj616,Degrees Conferred on Israelites by the University of Pennsylvania.,The Jewish Exponent,Philadelphia," June 7, 1887",7-Jun,,1887,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6842889--2014daa8a899c122d4137865d7305dd03c0976bb249eb84490a270e9dde57bb8.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6842889--2014daa8a899c122d4137865d7305dd03c0976bb249eb84490a270e9dde57bb8.jpeg/full/!200,200/0/default.jpg","Frederick III of Prussia|Public Ledger, The",630,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6842889--2014daa8a899c122d4137865d7305dd03c0976bb249eb84490a270e9dde57bb8.jpeg
obj617,The Anglo-Jewish papers refer in appropriate terms to the honor [...].,The Jewish Exponent,Philadelphia," July 8, 1887",8-Jul,,1887,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6842889--2014daa8a899c122d4137865d7305dd03c0976bb249eb84490a270e9dde57bb8.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6842889--2014daa8a899c122d4137865d7305dd03c0976bb249eb84490a270e9dde57bb8.jpeg/full/!200,200/0/default.jpg","Adler, Cyrus|Cooper Union|Drachman, Dr. Bernhard|Jewish Exponent (Philadelphia)|Jewish Theological Seminary",631,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6842889--2014daa8a899c122d4137865d7305dd03c0976bb249eb84490a270e9dde57bb8.jpeg
obj618,"The University of Pennsylvania, on the occasion of its 132nd anniversary [...].",The Menorah Monthly,New York," July, 1887",July,,1887,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6842889--2014daa8a899c122d4137865d7305dd03c0976bb249eb84490a270e9dde57bb8.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6842889--2014daa8a899c122d4137865d7305dd03c0976bb249eb84490a270e9dde57bb8.jpeg/full/!200,200/0/default.jpg","Adonai|Jahweh|Jewish Exponent (Philadelphia)|Renan, Ernest",632,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6842889--2014daa8a899c122d4137865d7305dd03c0976bb249eb84490a270e9dde57bb8.jpeg
obj619,To the Rev. Dr. Sabato Morais. Most Affectionately and respectfully Dedicated. By Cora Wilburn.,[n.p.],,,,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6842889--2014daa8a899c122d4137865d7305dd03c0976bb249eb84490a270e9dde57bb8.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6842889--2014daa8a899c122d4137865d7305dd03c0976bb249eb84490a270e9dde57bb8.jpeg/full/!200,200/0/default.jpg","Cafarel-Wilson|Credit-Mobilier|Crispi, Francesco|Igel of Lemberg|Jewish Exponent (Philadelphia)|Jewish Foster Home and Orphan Asylum, Philadelphia|Penal Reform|Thanksgiving",633,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6842889--2014daa8a899c122d4137865d7305dd03c0976bb249eb84490a270e9dde57bb8.jpeg
obj620,A Hebrew Acrostic. Dedicated to the Rev. Dr. Sabato Morais of Philadelphia.,The Menorah Monthly,,,,,,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6842889--2014daa8a899c122d4137865d7305dd03c0976bb249eb84490a270e9dde57bb8.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6842889--2014daa8a899c122d4137865d7305dd03c0976bb249eb84490a270e9dde57bb8.jpeg/full/!200,200/0/default.jpg","American Hebrew|Ehrenreich, Moses Leve (of Rome)|Jewish Theological Seminary|Luzzatto, S.D. Prof.|Mortara (Chief Rabbi of Mantua), Marco|Torre (of Luneo), Lelllio Della|Wise, I. M.",634,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6842889--2014daa8a899c122d4137865d7305dd03c0976bb249eb84490a270e9dde57bb8.jpeg
obj621,Dr. Kohler to Dr. Morais [and Morais? reply].,American Hebrew,New York," September 9, 1887",9-Sep,,1887,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7126954--3eb81ade1f576973a72f4800bfb9d43209a73e6a9848cee3b5d57f1044904493.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7126954--3eb81ade1f576973a72f4800bfb9d43209a73e6a9848cee3b5d57f1044904493.jpeg/full/!200,200/0/default.jpg",American Hebrew,635,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7126954--3eb81ade1f576973a72f4800bfb9d43209a73e6a9848cee3b5d57f1044904493.jpeg
obj622,Day of Atonement.,The Public Ledger,Philadelphia," September 17, 1888",17-Sep,,1888,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6979302--653fb501646b220f9fb5a6a9be3974c545e34b930205b976f365cd12199d2fa7.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6979302--653fb501646b220f9fb5a6a9be3974c545e34b930205b976f365cd12199d2fa7.jpeg/full/!200,200/0/default.jpg","Chiarini|Childs, George W.|Equestrian statues|Meade, General|Public Ledger, The",636,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6979302--653fb501646b220f9fb5a6a9be3974c545e34b930205b976f365cd12199d2fa7.jpeg
obj623,Mikveh Israel.,The Jewish Exponent,Philadelphia," [n.d.],  [n.d.]",[n.d.],,[n.d.],"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6979302--653fb501646b220f9fb5a6a9be3974c545e34b930205b976f365cd12199d2fa7.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6979302--653fb501646b220f9fb5a6a9be3974c545e34b930205b976f365cd12199d2fa7.jpeg/full/!200,200/0/default.jpg",Jewish Exponent (Philadelphia),637,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6979302--653fb501646b220f9fb5a6a9be3974c545e34b930205b976f365cd12199d2fa7.jpeg
obj624,Consecration Sermon by Dr. S. Morais.,American Hebrew,New York," June 15, 1888",15-Jun,,1888,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7931212--8f31dad2005c2a9f21f319b6e6931bb87ce7e9b052ea43c868467f875a6719da.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7931212--8f31dad2005c2a9f21f319b6e6931bb87ce7e9b052ea43c868467f875a6719da.jpeg/full/!200,200/0/default.jpg","American Hebrew|Lazarus, Emma",638,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7931212--8f31dad2005c2a9f21f319b6e6931bb87ce7e9b052ea43c868467f875a6719da.jpeg
obj625,Thoughts Called Forth by the Centennial Celebration of the Constitution of the United States. An Address by Rabbi Morais to His Congregation.,Philadelphia Sunday Dispatch,Philadelphia," September 18, 1887",18-Sep,,1887,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7972566--64f8dad63f722dbbc9ac7e6da386bc2e683cbc618609338bb99e0335c5958294.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7972566--64f8dad63f722dbbc9ac7e6da386bc2e683cbc618609338bb99e0335c5958294.jpeg/full/!200,200/0/default.jpg","American Hebrew|Lazarus, Emma",639,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7972566--64f8dad63f722dbbc9ac7e6da386bc2e683cbc618609338bb99e0335c5958294.jpeg
obj626,Dr. Morais on Questions of the Age.,The Jewish Exponent,Philadelphia," April 6, 1888",6-Apr,,1888,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6744273--a3be5937c8f146275f725a6f414b07385483e9d8088631546da949dd76167b1f.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6744273--a3be5937c8f146275f725a6f414b07385483e9d8088631546da949dd76167b1f.jpeg/full/!200,200/0/default.jpg","Allen, Anna|Female Hebrew Benevolent Society|Jewish Exponent (Philadelphia)",640,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6744273--a3be5937c8f146275f725a6f414b07385483e9d8088631546da949dd76167b1f.jpeg
obj627,Dr. Morais on Human Vicissitudes.,The Jewish Exponent,Philadelphia," April 6, 1888",6-Apr,,1888,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6744273--a3be5937c8f146275f725a6f414b07385483e9d8088631546da949dd76167b1f.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6744273--a3be5937c8f146275f725a6f414b07385483e9d8088631546da949dd76167b1f.jpeg/full/!200,200/0/default.jpg",Hanuccah|Jewish Exponent (Philadelphia),641,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6744273--a3be5937c8f146275f725a6f414b07385483e9d8088631546da949dd76167b1f.jpeg
obj628,Philadelphia City News. Passover. At Synagogues and Homes - What the Ministers said.,The Jewish Exponent,Philadelphia," March 30, 1888",30-Mar,,1888,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6744273--a3be5937c8f146275f725a6f414b07385483e9d8088631546da949dd76167b1f.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6744273--a3be5937c8f146275f725a6f414b07385483e9d8088631546da949dd76167b1f.jpeg/full/!200,200/0/default.jpg",Alliance IsraA?lite Universelle|Jewish Exponent (Philadelphia)|Purim,642,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6744273--a3be5937c8f146275f725a6f414b07385483e9d8088631546da949dd76167b1f.jpeg
obj629,Dr. Morais on Passover and Easter - a Tribute of Respect.,The Jewish Exponent,Philadelphia," April 13, 1888",13-Apr,,1888,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7052883--2b38c8284d9487419ad10935bc4545342f456fc41323e817662133ecf83cca6e.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7052883--2b38c8284d9487419ad10935bc4545342f456fc41323e817662133ecf83cca6e.jpeg/full/!200,200/0/default.jpg",Jewish Exponent (Philadelphia),643,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7052883--2b38c8284d9487419ad10935bc4545342f456fc41323e817662133ecf83cca6e.jpeg
obj630,Dedication of a New York Synagogue.,The Jewish Exponent,Philadelphia," April 13, 1888",13-Apr,,1888,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7052883--2b38c8284d9487419ad10935bc4545342f456fc41323e817662133ecf83cca6e.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7052883--2b38c8284d9487419ad10935bc4545342f456fc41323e817662133ecf83cca6e.jpeg/full/!200,200/0/default.jpg","George, Henry|Jewish Exponent (Philadelphia)",644,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7052883--2b38c8284d9487419ad10935bc4545342f456fc41323e817662133ecf83cca6e.jpeg
obj631,Dr. Morais? Thirty-Seventh Anniversary.,The Jewish Exponent,Philadelphia," March 16, 1888",16-Mar,,1888,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7052883--2b38c8284d9487419ad10935bc4545342f456fc41323e817662133ecf83cca6e.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7052883--2b38c8284d9487419ad10935bc4545342f456fc41323e817662133ecf83cca6e.jpeg/full/!200,200/0/default.jpg","Cassell, David|Edelman, S. R.|Epstein, Dr.|Graetz, Dr. Heinrich|Ha-Kerem|Ha-Melitz|Jewish Exponent (Philadelphia)|Kaufmann, David|Rodner, David|Rosenfeld, S.",645,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7052883--2b38c8284d9487419ad10935bc4545342f456fc41323e817662133ecf83cca6e.jpeg
obj632,Mikve Israel.,The Jewish Exponent,Philadelphia," March 16, 1888",16-Mar,,1888,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7052883--2b38c8284d9487419ad10935bc4545342f456fc41323e817662133ecf83cca6e.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7052883--2b38c8284d9487419ad10935bc4545342f456fc41323e817662133ecf83cca6e.jpeg/full/!200,200/0/default.jpg","Female Hebrew Benevolent Society|Jewish Foster Home and Orphan Asylum, Philadelphia|Raphall, Morris J. Dr.",646,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7052883--2b38c8284d9487419ad10935bc4545342f456fc41323e817662133ecf83cca6e.jpeg
obj633,Dr. Morais on Work Retrospective and Prospective.,The Jewish Exponent,Philadelphia," [n.d.],  [n.d.]",[n.d.],,[n.d.],"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6987655--0cef6d165da7dd323e1bdedc0d5a4afb09def3860076f7c2edc98c7a39ce8f0f.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6987655--0cef6d165da7dd323e1bdedc0d5a4afb09def3860076f7c2edc98c7a39ce8f0f.jpeg/full/!200,200/0/default.jpg",Hebrew Sunday School of Philadelphia|Jewish Exponent (Philadelphia),647,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6987655--0cef6d165da7dd323e1bdedc0d5a4afb09def3860076f7c2edc98c7a39ce8f0f.jpeg
obj634,The Rev. Dr. S. Morais [...].,The Jewish Exponent,Philadelphia," [n.d.],  [n.d.]",[n.d.],,[n.d.],"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6987655--0cef6d165da7dd323e1bdedc0d5a4afb09def3860076f7c2edc98c7a39ce8f0f.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6987655--0cef6d165da7dd323e1bdedc0d5a4afb09def3860076f7c2edc98c7a39ce8f0f.jpeg/full/!200,200/0/default.jpg","Azulai, H. J. D.|Jewish Exponent (Philadelphia)|Ottolenghi, Moses|Piperno, Abraham Benedict",648,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6987655--0cef6d165da7dd323e1bdedc0d5a4afb09def3860076f7c2edc98c7a39ce8f0f.jpeg
obj635,Dr. Morais on Mikve Israel.,The Jewish Exponent,Philadelphia," [n.d.],  [n.d.]",[n.d.],,[n.d.],"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6987655--0cef6d165da7dd323e1bdedc0d5a4afb09def3860076f7c2edc98c7a39ce8f0f.jpeg/full/3500,/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6987655--0cef6d165da7dd323e1bdedc0d5a4afb09def3860076f7c2edc98c7a39ce8f0f.jpeg/full/!200,200/0/default.jpg",Young Women?s Union,649,https://colenda.library.upenn.edu/items/ark:/81431/p35d8nw83/manifest,https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6987655--0cef6d165da7dd323e1bdedc0d5a4afb09def3860076f7c2edc98c7a39ce8f0f.jpeg
